"Notes"	"Occurrence State"	"Occurrence State Code"	"Month"	"Month Code"	Deaths	Population	Crude Rate
	"Connecticut"	"09"	"Dec., 2020"	"2020/12"	1016	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2021"	"2021/01"	934	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2021"	"2021/02"	423	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2021"	"2021/03"	207	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2021"	"2021/04"	176	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2021"	"2021/05"	105	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2021"	"2021/06"	21	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2021"	"2021/07"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2021"	"2021/08"	110	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2021"	"2021/09"	170	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2021"	"2021/10"	135	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2021"	"2021/11"	156	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2021"	"2021/12"	373	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2022"	"2022/01"	895	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2022"	"2022/02"	309	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2022"	"2022/03"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2022"	"2022/04"	51	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2022"	"2022/05"	86	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2022"	"2022/06"	73	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2022"	"2022/07"	61	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2022"	"2022/08"	84	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2022"	"2022/09"	90	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2022"	"2022/10"	126	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2022"	"2022/11"	84	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2022"	"2022/12"	147	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jan., 2023 (provisional)"	"2023/01"	138	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Feb., 2023 (provisional)"	"2023/02"	76	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Mar., 2023 (provisional)"	"2023/03"	48	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Apr., 2023 (provisional)"	"2023/04"	20	Not Applicable	Not Applicable
	"Connecticut"	"09"	"May, 2023 (provisional)"	"2023/05"	15	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Jul., 2023 (provisional)"	"2023/07"	14	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Aug., 2023 (provisional)"	"2023/08"	29	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Sep., 2023 (provisional)"	"2023/09"	37	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Oct., 2023 (provisional)"	"2023/10"	57	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Nov., 2023 (provisional)"	"2023/11"	56	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Dec., 2023 (provisional)"	"2023/12"	65	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2020"	"2020/04"	180	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2020"	"2020/05"	264	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2020"	"2020/06"	57	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2020"	"2020/07"	26	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2020"	"2020/08"	18	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2020"	"2020/09"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2020"	"2020/10"	75	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2020"	"2020/11"	81	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2020"	"2020/12"	254	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2021"	"2021/01"	290	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2021"	"2021/02"	123	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2021"	"2021/03"	58	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2021"	"2021/04"	52	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2021"	"2021/05"	31	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2021"	"2021/06"	17	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2021"	"2021/07"	13	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2021"	"2021/08"	51	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2021"	"2021/09"	125	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2021"	"2021/10"	108	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2021"	"2021/11"	79	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2021"	"2021/12"	150	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2022"	"2022/01"	293	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2022"	"2022/02"	120	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2022"	"2022/03"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2022"	"2022/04"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2022"	"2022/05"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2022"	"2022/06"	21	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2022"	"2022/07"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2022"	"2022/08"	22	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2022"	"2022/09"	23	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2022"	"2022/10"	12	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2022"	"2022/11"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2022"	"2022/12"	28	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jan., 2023 (provisional)"	"2023/01"	32	Not Applicable	Not Applicable
	"Delaware"	"10"	"Feb., 2023 (provisional)"	"2023/02"	25	Not Applicable	Not Applicable
	"Delaware"	"10"	"Mar., 2023 (provisional)"	"2023/03"	20	Not Applicable	Not Applicable
	"Delaware"	"10"	"Apr., 2023 (provisional)"	"2023/04"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"May, 2023 (provisional)"	"2023/05"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Jul., 2023 (provisional)"	"2023/07"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Aug., 2023 (provisional)"	"2023/08"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Sep., 2023 (provisional)"	"2023/09"	16	Not Applicable	Not Applicable
	"Delaware"	"10"	"Oct., 2023 (provisional)"	"2023/10"	15	Not Applicable	Not Applicable
	"Delaware"	"10"	"Nov., 2023 (provisional)"	"2023/11"	11	Not Applicable	Not Applicable
	"Delaware"	"10"	"Dec., 2023 (provisional)"	"2023/12"	25	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2020"	"2020/03"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2020"	"2020/04"	253	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2020"	"2020/05"	262	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2020"	"2020/06"	108	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2020"	"2020/07"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2020"	"2020/08"	34	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2020"	"2020/09"	23	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2020"	"2020/10"	32	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2020"	"2020/11"	50	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2020"	"2020/12"	117	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2021"	"2021/01"	139	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2021"	"2021/02"	85	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2021"	"2021/03"	55	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2021"	"2021/04"	49	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2021"	"2021/05"	30	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2021"	"2021/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2021"	"2021/07"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2021"	"2021/08"	40	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2021"	"2021/09"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2021"	"2021/10"	35	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2021"	"2021/11"	16	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2021"	"2021/12"	52	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2022"	"2022/01"	136	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2022"	"2022/02"	39	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2022"	"2022/03"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2022"	"2022/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2022"	"2022/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2022"	"2022/06"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2022"	"2022/07"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2022"	"2022/08"	15	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2022"	"2022/09"	14	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2022"	"2022/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2022"	"2022/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2022"	"2022/12"	22	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jan., 2023 (provisional)"	"2023/01"	11	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Feb., 2023 (provisional)"	"2023/02"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Mar., 2023 (provisional)"	"2023/03"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Apr., 2023 (provisional)"	"2023/04"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"May, 2023 (provisional)"	"2023/05"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jun., 2023 (provisional)"	"2023/06"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Jul., 2023 (provisional)"	"2023/07"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Aug., 2023 (provisional)"	"2023/08"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Sep., 2023 (provisional)"	"2023/09"	10	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Oct., 2023 (provisional)"	"2023/10"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Nov., 2023 (provisional)"	"2023/11"	Suppressed	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"Dec., 2023 (provisional)"	"2023/12"	Suppressed	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2020"	"2020/03"	178	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2020"	"2020/04"	1192	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2020"	"2020/05"	969	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2020"	"2020/06"	889	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2020"	"2020/07"	4432	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2020"	"2020/08"	4267	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2020"	"2020/09"	1760	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2020"	"2020/10"	1230	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2020"	"2020/11"	1573	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2020"	"2020/12"	2823	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2021"	"2021/01"	4520	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2021"	"2021/02"	2843	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2021"	"2021/03"	1595	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2021"	"2021/04"	1318	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2021"	"2021/05"	1157	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2021"	"2021/06"	714	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2021"	"2021/07"	1804	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2021"	"2021/08"	9692	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2021"	"2021/09"	7699	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2021"	"2021/10"	2315	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2021"	"2021/11"	727	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2021"	"2021/12"	698	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2022"	"2022/01"	3902	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2022"	"2022/02"	2790	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2022"	"2022/03"	764	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2022"	"2022/04"	241	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2022"	"2022/05"	336	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2022"	"2022/06"	693	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2022"	"2022/07"	976	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2022"	"2022/08"	950	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2022"	"2022/09"	571	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2022"	"2022/10"	375	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2022"	"2022/11"	306	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2022"	"2022/12"	487	Not Applicable	Not Applicable
	"Florida"	"12"	"Jan., 2023 (provisional)"	"2023/01"	684	Not Applicable	Not Applicable
	"Florida"	"12"	"Feb., 2023 (provisional)"	"2023/02"	458	Not Applicable	Not Applicable
	"Florida"	"12"	"Mar., 2023 (provisional)"	"2023/03"	271	Not Applicable	Not Applicable
	"Florida"	"12"	"Apr., 2023 (provisional)"	"2023/04"	215	Not Applicable	Not Applicable
	"Florida"	"12"	"May, 2023 (provisional)"	"2023/05"	187	Not Applicable	Not Applicable
	"Florida"	"12"	"Jun., 2023 (provisional)"	"2023/06"	203	Not Applicable	Not Applicable
	"Florida"	"12"	"Jul., 2023 (provisional)"	"2023/07"	230	Not Applicable	Not Applicable
	"Florida"	"12"	"Aug., 2023 (provisional)"	"2023/08"	401	Not Applicable	Not Applicable
	"Florida"	"12"	"Sep., 2023 (provisional)"	"2023/09"	433	Not Applicable	Not Applicable
	"Florida"	"12"	"Oct., 2023 (provisional)"	"2023/10"	256	Not Applicable	Not Applicable
	"Florida"	"12"	"Nov., 2023 (provisional)"	"2023/11"	193	Not Applicable	Not Applicable
	"Florida"	"12"	"Dec., 2023 (provisional)"	"2023/12"	183	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Georgia"	"13"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Georgia"	"13"	"Mar., 2020"	"2020/03"	210	Not Applicable	Not Applicable
	"Georgia"	"13"	"Apr., 2020"	"2020/04"	1010	Not Applicable	Not Applicable
	"Georgia"	"13"	"May, 2020"	"2020/05"	715	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jun., 2020"	"2020/06"	448	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jul., 2020"	"2020/07"	1210	Not Applicable	Not Applicable
	"Georgia"	"13"	"Aug., 2020"	"2020/08"	1675	Not Applicable	Not Applicable
	"Georgia"	"13"	"Sep., 2020"	"2020/09"	881	Not Applicable	Not Applicable
	"Georgia"	"13"	"Oct., 2020"	"2020/10"	714	Not Applicable	Not Applicable
	"Georgia"	"13"	"Nov., 2020"	"2020/11"	913	Not Applicable	Not Applicable
	"Georgia"	"13"	"Dec., 2020"	"2020/12"	1748	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jan., 2021"	"2021/01"	3689	Not Applicable	Not Applicable
	"Georgia"	"13"	"Feb., 2021"	"2021/02"	1703	Not Applicable	Not Applicable
	"Georgia"	"13"	"Mar., 2021"	"2021/03"	656	Not Applicable	Not Applicable
	"Georgia"	"13"	"Apr., 2021"	"2021/04"	430	Not Applicable	Not Applicable
	"Georgia"	"13"	"May, 2021"	"2021/05"	334	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jun., 2021"	"2021/06"	178	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jul., 2021"	"2021/07"	256	Not Applicable	Not Applicable
	"Georgia"	"13"	"Aug., 2021"	"2021/08"	2569	Not Applicable	Not Applicable
	"Georgia"	"13"	"Sep., 2021"	"2021/09"	3551	Not Applicable	Not Applicable
	"Georgia"	"13"	"Oct., 2021"	"2021/10"	1446	Not Applicable	Not Applicable
	"Georgia"	"13"	"Nov., 2021"	"2021/11"	487	Not Applicable	Not Applicable
	"Georgia"	"13"	"Dec., 2021"	"2021/12"	545	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jan., 2022"	"2022/01"	2201	Not Applicable	Not Applicable
	"Georgia"	"13"	"Feb., 2022"	"2022/02"	1422	Not Applicable	Not Applicable
	"Georgia"	"13"	"Mar., 2022"	"2022/03"	385	Not Applicable	Not Applicable
	"Georgia"	"13"	"Apr., 2022"	"2022/04"	105	Not Applicable	Not Applicable
	"Georgia"	"13"	"May, 2022"	"2022/05"	80	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jun., 2022"	"2022/06"	136	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jul., 2022"	"2022/07"	318	Not Applicable	Not Applicable
	"Georgia"	"13"	"Aug., 2022"	"2022/08"	360	Not Applicable	Not Applicable
	"Georgia"	"13"	"Sep., 2022"	"2022/09"	214	Not Applicable	Not Applicable
	"Georgia"	"13"	"Oct., 2022"	"2022/10"	130	Not Applicable	Not Applicable
	"Georgia"	"13"	"Nov., 2022"	"2022/11"	119	Not Applicable	Not Applicable
	"Georgia"	"13"	"Dec., 2022"	"2022/12"	227	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jan., 2023 (provisional)"	"2023/01"	341	Not Applicable	Not Applicable
	"Georgia"	"13"	"Feb., 2023 (provisional)"	"2023/02"	168	Not Applicable	Not Applicable
	"Georgia"	"13"	"Mar., 2023 (provisional)"	"2023/03"	112	Not Applicable	Not Applicable
	"Georgia"	"13"	"Apr., 2023 (provisional)"	"2023/04"	76	Not Applicable	Not Applicable
	"Georgia"	"13"	"May, 2023 (provisional)"	"2023/05"	50	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jun., 2023 (provisional)"	"2023/06"	34	Not Applicable	Not Applicable
	"Georgia"	"13"	"Jul., 2023 (provisional)"	"2023/07"	47	Not Applicable	Not Applicable
	"Georgia"	"13"	"Aug., 2023 (provisional)"	"2023/08"	112	Not Applicable	Not Applicable
	"Georgia"	"13"	"Sep., 2023 (provisional)"	"2023/09"	140	Not Applicable	Not Applicable
	"Georgia"	"13"	"Oct., 2023 (provisional)"	"2023/10"	87	Not Applicable	Not Applicable
	"Georgia"	"13"	"Nov., 2023 (provisional)"	"2023/11"	82	Not Applicable	Not Applicable
	"Georgia"	"13"	"Dec., 2023 (provisional)"	"2023/12"	121	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2020"	"2020/01"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2020"	"2020/02"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2020"	"2020/03"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2020"	"2020/04"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2020"	"2020/05"	0	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2020"	"2020/06"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2020"	"2020/07"	Suppressed	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2020"	"2020/08"	64	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2020"	"2020/09"	116	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2020"	"2020/10"	67	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2020"	"2020/11"	29	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2020"	"2020/12"	31	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2021"	"2021/01"	41	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2021"	"2021/02"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2021"	"2021/03"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2021"	"2021/04"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2021"	"2021/05"	21	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2021"	"2021/06"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2021"	"2021/07"	23	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2021"	"2021/08"	146	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2021"	"2021/09"	234	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2021"	"2021/10"	79	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2021"	"2021/11"	40	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2021"	"2021/12"	27	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2022"	"2022/01"	129	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2022"	"2022/02"	94	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2022"	"2022/03"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2022"	"2022/04"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2022"	"2022/05"	26	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2022"	"2022/06"	46	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2022"	"2022/07"	36	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2022"	"2022/08"	33	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2022"	"2022/09"	16	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2022"	"2022/10"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Nov., 2022"	"2022/11"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Dec., 2022"	"2022/12"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jan., 2023 (provisional)"	"2023/01"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Feb., 2023 (provisional)"	"2023/02"	13	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Mar., 2023 (provisional)"	"2023/03"	10	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Apr., 2023 (provisional)"	"2023/04"	14	Not Applicable	Not Applicable
	"Hawaii"	"15"	"May, 2023 (provisional)"	"2023/05"	11	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jun., 2023 (provisional)"	"2023/06"	12	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Jul., 2023 (provisional)"	"2023/07"	15	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Aug., 2023 (provisional)"	"2023/08"	24	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Sep., 2023 (provisional)"	"2023/09"	20	Not Applicable	Not Applicable
	"Hawaii"	"15"	"Oct., 2023 (provisional)"	"2023/10"	12	Not Applicable	Not Applicable
