"Notes"	"State"	"State Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"California"	"06"	"1-4 years"	"1-4"	"2019"	"2019"	314	1921127	16.3
	"California"	"06"	"1-4 years"	"1-4"	"2020 "	"2020"	317	1863516	17.0
	"California"	"06"	"5-14 years"	"5-14"	"2015"	"2015"	496	5062372	9.8
	"California"	"06"	"5-14 years"	"5-14"	"2016"	"2016"	530	5062101	10.5
	"California"	"06"	"5-14 years"	"5-14"	"2017"	"2017"	547	5057132	10.8
	"California"	"06"	"5-14 years"	"5-14"	"2018"	"2018"	478	5036875	9.5
	"California"	"06"	"5-14 years"	"5-14"	"2019"	"2019"	490	5007987	9.8
	"California"	"06"	"5-14 years"	"5-14"	"2020 "	"2020"	541	4973904	10.9
	"California"	"06"	"15-24 years"	"15-24"	"2015"	"2015"	3053	5484894	55.7
	"California"	"06"	"15-24 years"	"15-24"	"2016"	"2016"	3166	5392177	58.7
	"California"	"06"	"15-24 years"	"15-24"	"2017"	"2017"	3084	5330443	57.9
	"California"	"06"	"15-24 years"	"15-24"	"2018"	"2018"	2915	5257175	55.4
	"California"	"06"	"15-24 years"	"15-24"	"2019"	"2019"	2904	5180973	56.1
	"California"	"06"	"15-24 years"	"15-24"	"2020 "	"2020"	3800	5111453	74.3
	"California"	"06"	"25-34 years"	"25-34"	"2015"	"2015"	4816	5835694	82.5
	"California"	"06"	"25-34 years"	"25-34"	"2016"	"2016"	5201	5917785	87.9
	"California"	"06"	"25-34 years"	"25-34"	"2017"	"2017"	5188	6023779	86.1
	"California"	"06"	"25-34 years"	"25-34"	"2018"	"2018"	5359	6043799	88.7
	"California"	"06"	"25-34 years"	"25-34"	"2019"	"2019"	5724	6052952	94.6
	"California"	"06"	"25-34 years"	"25-34"	"2020 "	"2020"	7454	6017057	123.9
	"California"	"06"	"35-44 years"	"35-44"	"2015"	"2015"	6982	5187676	134.6
	"California"	"06"	"35-44 years"	"35-44"	"2016"	"2016"	7032	5159932	136.3
	"California"	"06"	"35-44 years"	"35-44"	"2017"	"2017"	7151	5223062	136.9
	"California"	"06"	"35-44 years"	"35-44"	"2018"	"2018"	7413	5255671	141.0
	"California"	"06"	"35-44 years"	"35-44"	"2019"	"2019"	7750	5282100	146.7
	"California"	"06"	"35-44 years"	"35-44"	"2020 "	"2020"	10251	5305749	193.2
	"California"	"06"	"45-54 years"	"45-54"	"2015"	"2015"	16582	5246813	316.0
	"California"	"06"	"45-54 years"	"45-54"	"2016"	"2016"	16370	5195297	315.1
	"California"	"06"	"45-54 years"	"45-54"	"2017"	"2017"	15822	5162688	306.5
	"California"	"06"	"45-54 years"	"45-54"	"2018"	"2018"	15465	5071974	304.9
	"California"	"06"	"45-54 years"	"45-54"	"2019"	"2019"	15143	4979745	304.1
	"California"	"06"	"45-54 years"	"45-54"	"2020 "	"2020"	18831	4910948	383.4
	"California"	"06"	"55-64 years"	"55-64"	"2015"	"2015"	33339	4629863	720.1
	"California"	"06"	"55-64 years"	"55-64"	"2016"	"2016"	34176	4688718	728.9
	"California"	"06"	"55-64 years"	"55-64"	"2017"	"2017"	34144	4762678	716.9
	"California"	"06"	"55-64 years"	"55-64"	"2018"	"2018"	34198	4781226	715.3
	"California"	"06"	"55-64 years"	"55-64"	"2019"	"2019"	34093	4786635	712.3
	"California"	"06"	"55-64 years"	"55-64"	"2020 "	"2020"	41234	4762421	865.8
	"California"	"06"	"65-74 years"	"65-74"	"2015"	"2015"	44780	2977403	1504.0
	"California"	"06"	"65-74 years"	"65-74"	"2016"	"2016"	45834	3089002	1483.8
	"California"	"06"	"65-74 years"	"65-74"	"2017"	"2017"	48029	3195800	1502.9
	"California"	"06"	"65-74 years"	"65-74"	"2018"	"2018"	48803	3285414	1485.4
	"California"	"06"	"65-74 years"	"65-74"	"2019"	"2019"	49162	3386670	1451.6
	"California"	"06"	"65-74 years"	"65-74"	"2020 "	"2020"	60463	3469545	1742.7
	"California"	"06"	"75-84 years"	"75-84"	"2015"	"2015"	58686	1503574	3903.1
	"California"	"06"	"75-84 years"	"75-84"	"2016"	"2016"	59121	1535300	3850.8
	"California"	"06"	"75-84 years"	"75-84"	"2017"	"2017"	60532	1576765	3839.0
	"California"	"06"	"75-84 years"	"75-84"	"2018"	"2018"	61739	1640026	3764.5
	"California"	"06"	"75-84 years"	"75-84"	"2019"	"2019"	62369	1701599	3665.3
	"California"	"06"	"75-84 years"	"75-84"	"2020 "	"2020"	73450	1750249	4196.5
	"California"	"06"	"85+ years"	"85+"	"2015"	"2015"	87948	707777	12425.9
	"California"	"06"	"85+ years"	"85+"	"2016"	"2016"	88331	722333	12228.6
	"California"	"06"	"85+ years"	"85+"	"2017"	"2017"	91368	732793	12468.5
	"California"	"06"	"85+ years"	"85+"	"2018"	"2018"	90173	743585	12126.8
	"California"	"06"	"85+ years"	"85+"	"2019"	"2019"	89969	749846	11998.3
	"California"	"06"	"85+ years"	"85+"	"2020 "	"2020"	101789	756372	13457.5
	"California"	"06"	"Not Stated"	"NS"	"2015"	"2015"	15	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"2016"	"2016"	25	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"2017"	"2017"	18	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"2018"	"2018"	24	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"2019"	"2019"	34	Not Applicable	Not Applicable
	"California"	"06"	"Not Stated"	"NS"	"2020 "	"2020"	27	Not Applicable	Not Applicable
	"Colorado"	"08"	"< 1 year"	"1"	"2015"	"2015"	309	67322	459.0
	"Colorado"	"08"	"< 1 year"	"1"	"2016"	"2016"	319	67691	471.3
	"Colorado"	"08"	"< 1 year"	"1"	"2017"	"2017"	291	67468	431.3
	"Colorado"	"08"	"< 1 year"	"1"	"2018"	"2018"	298	66125	450.7
	"Colorado"	"08"	"< 1 year"	"1"	"2019"	"2019"	306	64561	474.0
	"Colorado"	"08"	"< 1 year"	"1"	"2020 "	"2020"	294	63076	466.1
	"Colorado"	"08"	"1-4 years"	"1-4"	"2015"	"2015"	56	268285	20.9
	"Colorado"	"08"	"1-4 years"	"1-4"	"2016"	"2016"	51	269773	18.9
	"Colorado"	"08"	"1-4 years"	"1-4"	"2017"	"2017"	58	268739	21.6
	"Colorado"	"08"	"1-4 years"	"1-4"	"2018"	"2018"	77	270729	28.4
	"Colorado"	"08"	"1-4 years"	"1-4"	"2019"	"2019"	33	267640	12.3
	"Colorado"	"08"	"1-4 years"	"1-4"	"2020 "	"2020"	38	261507	14.5
	"Colorado"	"08"	"5-14 years"	"5-14"	"2015"	"2015"	92	713648	12.9
	"Colorado"	"08"	"5-14 years"	"5-14"	"2016"	"2016"	96	713019	13.5
	"Colorado"	"08"	"5-14 years"	"5-14"	"2017"	"2017"	100	713039	14.0
	"Colorado"	"08"	"5-14 years"	"5-14"	"2018"	"2018"	99	713331	13.9
	"Colorado"	"08"	"5-14 years"	"5-14"	"2019"	"2019"	105	710322	14.8
	"Colorado"	"08"	"5-14 years"	"5-14"	"2020 "	"2020"	89	706276	12.6
	"Colorado"	"08"	"15-24 years"	"15-24"	"2015"	"2015"	520	738892	70.4
	"Colorado"	"08"	"15-24 years"	"15-24"	"2016"	"2016"	575	745020	77.2
	"Colorado"	"08"	"15-24 years"	"15-24"	"2017"	"2017"	553	733817	75.4
	"Colorado"	"08"	"15-24 years"	"15-24"	"2018"	"2018"	544	741878	73.3
	"Colorado"	"08"	"15-24 years"	"15-24"	"2019"	"2019"	584	743213	78.6
	"Colorado"	"08"	"15-24 years"	"15-24"	"2020 "	"2020"	724	746655	97.0
	"Colorado"	"08"	"25-34 years"	"25-34"	"2015"	"2015"	898	823332	109.1
	"Colorado"	"08"	"25-34 years"	"25-34"	"2016"	"2016"	984	842409	116.8
	"Colorado"	"08"	"25-34 years"	"25-34"	"2017"	"2017"	1052	870662	120.8
	"Colorado"	"08"	"25-34 years"	"25-34"	"2018"	"2018"	1041	894422	116.4
	"Colorado"	"08"	"25-34 years"	"25-34"	"2019"	"2019"	1097	913354	120.1
	"Colorado"	"08"	"25-34 years"	"25-34"	"2020 "	"2020"	1368	924010	148.1
	"Colorado"	"08"	"35-44 years"	"35-44"	"2015"	"2015"	1103	733546	150.4
	"Colorado"	"08"	"35-44 years"	"35-44"	"2016"	"2016"	1253	742076	168.9
	"Colorado"	"08"	"35-44 years"	"35-44"	"2017"	"2017"	1222	759774	160.8
	"Colorado"	"08"	"35-44 years"	"35-44"	"2018"	"2018"	1330	780079	170.5
	"Colorado"	"08"	"35-44 years"	"35-44"	"2019"	"2019"	1381	798071	173.0
	"Colorado"	"08"	"35-44 years"	"35-44"	"2020 "	"2020"	1733	816118	212.3
	"Colorado"	"08"	"45-54 years"	"45-54"	"2015"	"2015"	2375	714364	332.5
	"Colorado"	"08"	"45-54 years"	"45-54"	"2016"	"2016"	2441	717723	340.1
	"Colorado"	"08"	"45-54 years"	"45-54"	"2017"	"2017"	2378	715133	332.5
	"Colorado"	"08"	"45-54 years"	"45-54"	"2018"	"2018"	2309	710171	325.1
	"Colorado"	"08"	"45-54 years"	"45-54"	"2019"	"2019"	2283	706150	323.3
	"Colorado"	"08"	"45-54 years"	"45-54"	"2020 "	"2020"	2788	704945	395.5
	"Colorado"	"08"	"55-64 years"	"55-64"	"2015"	"2015"	4890	685560	713.3
	"Colorado"	"08"	"55-64 years"	"55-64"	"2016"	"2016"	5017	699310	717.4
	"Colorado"	"08"	"55-64 years"	"55-64"	"2017"	"2017"	5059	706480	716.1
	"Colorado"	"08"	"55-64 years"	"55-64"	"2018"	"2018"	5024	710600	707.0
	"Colorado"	"08"	"55-64 years"	"55-64"	"2019"	"2019"	5180	713013	726.5
	"Colorado"	"08"	"55-64 years"	"55-64"	"2020 "	"2020"	5810	708745	819.8
	"Colorado"	"08"	"65-74 years"	"65-74"	"2015"	"2015"	6356	433698	1465.5
	"Colorado"	"08"	"65-74 years"	"65-74"	"2016"	"2016"	6571	457780	1435.4
	"Colorado"	"08"	"65-74 years"	"65-74"	"2017"	"2017"	6968	479220	1454.0
	"Colorado"	"08"	"65-74 years"	"65-74"	"2018"	"2018"	7107	500798	1419.1
	"Colorado"	"08"	"65-74 years"	"65-74"	"2019"	"2019"	7426	522131	1422.2
	"Colorado"	"08"	"65-74 years"	"65-74"	"2020 "	"2020"	9023	543363	1660.6
	"Colorado"	"08"	"75-84 years"	"75-84"	"2015"	"2015"	8188	193948	4221.8
	"Colorado"	"08"	"75-84 years"	"75-84"	"2016"	"2016"	8550	199973	4275.6
	"Colorado"	"08"	"75-84 years"	"75-84"	"2017"	"2017"	8453	206554	4092.4
	"Colorado"	"08"	"75-84 years"	"75-84"	"2018"	"2018"	8708	219067	3975.0
	"Colorado"	"08"	"75-84 years"	"75-84"	"2019"	"2019"	9058	230360	3932.1
	"Colorado"	"08"	"75-84 years"	"75-84"	"2020 "	"2020"	10903	241734	4510.3
	"Colorado"	"08"	"85+ years"	"85+"	"2015"	"2015"	11561	83979	13766.5
	"Colorado"	"08"	"85+ years"	"85+"	"2016"	"2016"	11673	85771	13609.5
	"Colorado"	"08"	"85+ years"	"85+"	"2017"	"2017"	11928	86268	13826.7
	"Colorado"	"08"	"85+ years"	"85+"	"2018"	"2018"	11989	88364	13567.7
	"Colorado"	"08"	"85+ years"	"85+"	"2019"	"2019"	11937	89921	13275.0
	"Colorado"	"08"	"85+ years"	"85+"	"2020 "	"2020"	14146	91290	15495.7
	"Colorado"	"08"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"Not Stated"	"NS"	"2016"	"2016"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Colorado"	"08"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"Colorado"	"08"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"< 1 year"	"1"	"2015"	"2015"	200	36486	548.2
	"Connecticut"	"09"	"< 1 year"	"1"	"2016"	"2016"	174	36202	480.6
	"Connecticut"	"09"	"< 1 year"	"1"	"2017"	"2017"	160	35287	453.4
	"Connecticut"	"09"	"< 1 year"	"1"	"2018"	"2018"	147	35113	418.6
	"Connecticut"	"09"	"< 1 year"	"1"	"2019"	"2019"	153	34625	441.9
	"Connecticut"	"09"	"< 1 year"	"1"	"2020 "	"2020"	144	34232	420.7
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2015"	"2015"	16	151134	Unreliable
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2016"	"2016"	23	149119	15.4
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2017"	"2017"	25	148034	16.9
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2018"	"2018"	19	148021	Unreliable
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2019"	"2019"	19	147085	Unreliable
	"Connecticut"	"09"	"1-4 years"	"1-4"	"2020 "	"2020"	22	145359	15.1
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2015"	"2015"	33	431519	7.6
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2016"	"2016"	40	424751	9.4
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2017"	"2017"	42	419473	10.0
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2018"	"2018"	43	413908	10.4
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2019"	"2019"	35	409000	8.6
	"Connecticut"	"09"	"5-14 years"	"5-14"	"2020 "	"2020"	35	404063	8.7
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2015"	"2015"	248	497135	49.9
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2016"	"2016"	245	495246	49.5
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2017"	"2017"	288	493215	58.4
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2018"	"2018"	258	485020	53.2
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2019"	"2019"	239	478803	49.9
	"Connecticut"	"09"	"15-24 years"	"15-24"	"2020 "	"2020"	278	473118	58.8
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2015"	"2015"	476	441550	107.8
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2016"	"2016"	546	442021	123.5
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2017"	"2017"	590	444198	132.8
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2018"	"2018"	555	445390	124.6
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2019"	"2019"	601	448029	134.1
	"Connecticut"	"09"	"25-34 years"	"25-34"	"2020 "	"2020"	694	448627	154.7
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2015"	"2015"	624	431323	144.7
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2016"	"2016"	674	423005	159.3
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2017"	"2017"	736	422731	174.1
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2018"	"2018"	757	423336	178.8
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2019"	"2019"	787	427141	184.2
	"Connecticut"	"09"	"35-44 years"	"35-44"	"2020 "	"2020"	968	431882	224.1
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2015"	"2015"	1692	537967	314.5
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2016"	"2016"	1652	524150	315.2
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2017"	"2017"	1602	512317	312.7
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2018"	"2018"	1624	494951	328.1
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2019"	"2019"	1535	476905	321.9
	"Connecticut"	"09"	"45-54 years"	"45-54"	"2020 "	"2020"	1870	460934	405.7
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2015"	"2015"	3335	496966	671.1
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2016"	"2016"	3367	504555	667.3
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2017"	"2017"	3374	510519	660.9
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2018"	"2018"	3465	511805	677.0
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2019"	"2019"	3570	513455	695.3
	"Connecticut"	"09"	"55-64 years"	"55-64"	"2020 "	"2020"	4245	512795	827.8
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2015"	"2015"	4684	314730	1488.3
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2016"	"2016"	4839	323968	1493.7
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2017"	"2017"	5006	338263	1479.9
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2018"	"2018"	4912	343570	1429.7
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2019"	"2019"	5182	352819	1468.7
	"Connecticut"	"09"	"65-74 years"	"65-74"	"2020 "	"2020"	6336	363764	1741.8
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2015"	"2015"	6845	161952	4226.6
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2016"	"2016"	6773	163507	4142.3
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2017"	"2017"	6845	171492	3991.4
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2018"	"2018"	7029	179680	3912.0
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2019"	"2019"	7209	186095	3873.8
	"Connecticut"	"09"	"75-84 years"	"75-84"	"2020 "	"2020"	8838	191658	4611.3
	"Connecticut"	"09"	"85+ years"	"85+"	"2015"	"2015"	12380	90124	13736.6
	"Connecticut"	"09"	"85+ years"	"85+"	"2016"	"2016"	12208	89928	13575.3
	"Connecticut"	"09"	"85+ years"	"85+"	"2017"	"2017"	12643	92655	13645.2
	"Connecticut"	"09"	"85+ years"	"85+"	"2018"	"2018"	12421	91871	13520.0
	"Connecticut"	"09"	"85+ years"	"85+"	"2019"	"2019"	12415	91330	13593.6
	"Connecticut"	"09"	"85+ years"	"85+"	"2020 "	"2020"	14422	90574	15922.9
	"Connecticut"	"09"	"Not Stated"	"NS"	"2015"	"2015"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Not Stated"	"NS"	"2017"	"2017"	Suppressed	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Not Stated"	"NS"	"2018"	"2018"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Not Stated"	"NS"	"2019"	"2019"	0	Not Applicable	Not Applicable
	"Connecticut"	"09"	"Not Stated"	"NS"	"2020 "	"2020"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"< 1 year"	"1"	"2015"	"2015"	100	11020	907.4
	"Delaware"	"10"	"< 1 year"	"1"	"2016"	"2016"	87	10817	804.3
	"Delaware"	"10"	"< 1 year"	"1"	"2017"	"2017"	72	10956	657.2
	"Delaware"	"10"	"< 1 year"	"1"	"2018"	"2018"	62	10645	582.4
	"Delaware"	"10"	"< 1 year"	"1"	"2019"	"2019"	66	10618	621.6
	"Delaware"	"10"	"< 1 year"	"1"	"2020 "	"2020"	58	10497	552.5
	"Delaware"	"10"	"1-4 years"	"1-4"	"2015"	"2015"	13	44818	Unreliable
	"Delaware"	"10"	"1-4 years"	"1-4"	"2016"	"2016"	Suppressed	44017	Suppressed
	"Delaware"	"10"	"1-4 years"	"1-4"	"2017"	"2017"	13	44036	Unreliable
	"Delaware"	"10"	"1-4 years"	"1-4"	"2018"	"2018"	15	44166	Unreliable
	"Delaware"	"10"	"1-4 years"	"1-4"	"2019"	"2019"	19	44101	Unreliable
	"Delaware"	"10"	"1-4 years"	"1-4"	"2020 "	"2020"	Suppressed	43964	Suppressed
	"Delaware"	"10"	"5-14 years"	"5-14"	"2015"	"2015"	Suppressed	113509	Suppressed
	"Delaware"	"10"	"5-14 years"	"5-14"	"2016"	"2016"	17	114069	Unreliable
	"Delaware"	"10"	"5-14 years"	"5-14"	"2017"	"2017"	13	114275	Unreliable
	"Delaware"	"10"	"5-14 years"	"5-14"	"2018"	"2018"	17	113901	Unreliable
	"Delaware"	"10"	"5-14 years"	"5-14"	"2019"	"2019"	11	113975	Unreliable
	"Delaware"	"10"	"5-14 years"	"5-14"	"2020 "	"2020"	11	114918	Unreliable
	"Delaware"	"10"	"15-24 years"	"15-24"	"2015"	"2015"	90	122939	73.2
	"Delaware"	"10"	"15-24 years"	"15-24"	"2016"	"2016"	95	120955	78.5
	"Delaware"	"10"	"15-24 years"	"15-24"	"2017"	"2017"	105	120191	87.4
	"Delaware"	"10"	"15-24 years"	"15-24"	"2018"	"2018"	100	118712	84.2
	"Delaware"	"10"	"15-24 years"	"15-24"	"2019"	"2019"	88	117372	75.0
	"Delaware"	"10"	"15-24 years"	"15-24"	"2020 "	"2020"	117	118020	99.1
	"Delaware"	"10"	"25-34 years"	"25-34"	"2015"	"2015"	180	125941	142.9
	"Delaware"	"10"	"25-34 years"	"25-34"	"2016"	"2016"	204	127501	160.0
	"Delaware"	"10"	"25-34 years"	"25-34"	"2017"	"2017"	213	129278	164.8
	"Delaware"	"10"	"25-34 years"	"25-34"	"2018"	"2018"	235	129063	182.1
	"Delaware"	"10"	"25-34 years"	"25-34"	"2019"	"2019"	254	129080	196.8
	"Delaware"	"10"	"25-34 years"	"25-34"	"2020 "	"2020"	243	129652	187.4
	"Delaware"	"10"	"35-44 years"	"35-44"	"2015"	"2015"	230	110596	208.0
	"Delaware"	"10"	"35-44 years"	"35-44"	"2016"	"2016"	227	109425	207.4
	"Delaware"	"10"	"35-44 years"	"35-44"	"2017"	"2017"	250	110316	226.6
	"Delaware"	"10"	"35-44 years"	"35-44"	"2018"	"2018"	291	111468	261.1
	"Delaware"	"10"	"35-44 years"	"35-44"	"2019"	"2019"	315	113101	278.5
	"Delaware"	"10"	"35-44 years"	"35-44"	"2020 "	"2020"	317	115843	273.6
	"Delaware"	"10"	"45-54 years"	"45-54"	"2015"	"2015"	547	128808	424.7
	"Delaware"	"10"	"45-54 years"	"45-54"	"2016"	"2016"	537	127686	420.6
	"Delaware"	"10"	"45-54 years"	"45-54"	"2017"	"2017"	567	125533	451.7
	"Delaware"	"10"	"45-54 years"	"45-54"	"2018"	"2018"	555	122491	453.1
	"Delaware"	"10"	"45-54 years"	"45-54"	"2019"	"2019"	516	118881	434.0
	"Delaware"	"10"	"45-54 years"	"45-54"	"2020 "	"2020"	585	116561	501.9
	"Delaware"	"10"	"55-64 years"	"55-64"	"2015"	"2015"	1116	127788	873.3
	"Delaware"	"10"	"55-64 years"	"55-64"	"2016"	"2016"	1144	130645	875.7
	"Delaware"	"10"	"55-64 years"	"55-64"	"2017"	"2017"	1231	133226	924.0
	"Delaware"	"10"	"55-64 years"	"55-64"	"2018"	"2018"	1163	135639	857.4
	"Delaware"	"10"	"55-64 years"	"55-64"	"2019"	"2019"	1200	137730	871.3
	"Delaware"	"10"	"55-64 years"	"55-64"	"2020 "	"2020"	1355	139760	969.5
	"Delaware"	"10"	"65-74 years"	"65-74"	"2015"	"2015"	1608	95467	1684.4
	"Delaware"	"10"	"65-74 years"	"65-74"	"2016"	"2016"	1764	99961	1764.7
	"Delaware"	"10"	"65-74 years"	"65-74"	"2017"	"2017"	1882	104547	1800.1
	"Delaware"	"10"	"65-74 years"	"65-74"	"2018"	"2018"	1808	108194	1671.1
	"Delaware"	"10"	"65-74 years"	"65-74"	"2019"	"2019"	1796	112858	1591.4
	"Delaware"	"10"	"65-74 years"	"65-74"	"2020 "	"2020"	2268	118462	1914.5
	"Delaware"	"10"	"75-84 years"	"75-84"	"2015"	"2015"	2096	46396	4517.6
	"Delaware"	"10"	"75-84 years"	"75-84"	"2016"	"2016"	2166	47902	4521.7
	"Delaware"	"10"	"75-84 years"	"75-84"	"2017"	"2017"	2138	50065	4270.4
	"Delaware"	"10"	"75-84 years"	"75-84"	"2018"	"2018"	2307	53055	4348.3
	"Delaware"	"10"	"75-84 years"	"75-84"	"2019"	"2019"	2283	55794	4091.8
	"Delaware"	"10"	"75-84 years"	"75-84"	"2020 "	"2020"	2816	58528	4811.4
	"Delaware"	"10"	"85+ years"	"85+"	"2015"	"2015"	2593	18652	13902.0
	"Delaware"	"10"	"85+ years"	"85+"	"2016"	"2016"	2625	19087	13752.8
	"Delaware"	"10"	"85+ years"	"85+"	"2017"	"2017"	2694	19516	13804.1
	"Delaware"	"10"	"85+ years"	"85+"	"2018"	"2018"	2879	19837	14513.3
	"Delaware"	"10"	"85+ years"	"85+"	"2019"	"2019"	2752	20254	13587.4
	"Delaware"	"10"	"85+ years"	"85+"	"2020 "	"2020"	3296	20604	15996.9
	"Delaware"	"10"	"Not Stated"	"NS"	"2015"	"2015"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Not Stated"	"NS"	"2016"	"2016"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Not Stated"	"NS"	"2017"	"2017"	0	Not Applicable	Not Applicable
	"Delaware"	"10"	"Not Stated"	"NS"	"2018"	"2018"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Not Stated"	"NS"	"2019"	"2019"	Suppressed	Not Applicable	Not Applicable
	"Delaware"	"10"	"Not Stated"	"NS"	"2020 "	"2020"	0	Not Applicable	Not Applicable
	"District of Columbia"	"11"	"< 1 year"	"1"	"2015"	"2015"	82	9153	895.9
	"District of Columbia"	"11"	"< 1 year"	"1"	"2016"	"2016"	70	9399	744.8
	"District of Columbia"	"11"	"< 1 year"	"1"	"2017"	"2017"	77	9832	783.2
	"District of Columbia"	"11"	"< 1 year"	"1"	"2018"	"2018"	64	9870	648.4
	"District of Columbia"	"11"	"< 1 year"	"1"	"2019"	"2019"	44	9552	460.6
	"District of Columbia"	"11"	"< 1 year"	"1"	"2020 "	"2020"	40	9225	433.6
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2015"	"2015"	13	34199	Unreliable
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2016"	"2016"	10	34108	Unreliable
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2017"	"2017"	Suppressed	35203	Suppressed
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2018"	"2018"	Suppressed	35747	Suppressed
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2019"	"2019"	Suppressed	35816	Suppressed
	"District of Columbia"	"11"	"1-4 years"	"1-4"	"2020 "	"2020"	Suppressed	35075	Suppressed
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2015"	"2015"	Suppressed	59285	Suppressed
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2016"	"2016"	Suppressed	61818	Suppressed
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2017"	"2017"	Suppressed	63726	Suppressed
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2018"	"2018"	10	66195	Unreliable
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2019"	"2019"	13	67398	Unreliable
	"District of Columbia"	"11"	"5-14 years"	"5-14"	"2020 "	"2020"	16	69770	Unreliable
	"District of Columbia"	"11"	"15-24 years"	"15-24"	"2015"	"2015"	69	97121	71.0
	"District of Columbia"	"11"	"15-24 years"	"15-24"	"2016"	"2016"	80	95709	83.6
	"District of Columbia"	"11"	"15-24 years"	"15-24"	"2017"	"2017"	65	90495	71.8
	"District of Columbia"	"11"	"15-24 years"	"15-24"	"2018"	"2018"	75	89824	83.5
