"Notes"	"Residence State"	"Residence State Code"	"Year"	"Year Code"	"MCD - ICD Chapter"	"MCD - ICD Chapter Code"	Deaths	Population	Crude Rate
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	732673	Suppressed
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	732673	Suppressed
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	3056	732673	417.1
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	1781	732673	243.1
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	647	732673	88.3
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	68	732673	9.3
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	130	732673	17.7
	"Alaska"	"02"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	585	732673	79.8
	"Alaska"	"02"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	732673	Suppressed
	"Alaska"	"02"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	36	732673	4.9
	"Alaska"	"02"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	46	732673	6.3
	"Alaska"	"02"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1031	732673	140.7
	"Alaska"	"02"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1029	732673	140.4
	"Alaska"	"02"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	845	732673	115.3
	"Alaska"	"02"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	1086	732673	148.2
	"Alaska"	"02"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Alaska"	"02"	"2022"	"2022"	"Certain infectious and parasitic diseases"	"A00-B99"	508	733583	69.2
	"Alaska"	"02"	"2022"	"2022"	"Neoplasms"	"C00-D48"	1221	733583	166.4
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	152	733583	20.7
	"Alaska"	"02"	"2022"	"2022"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1004	733583	136.9
	"Alaska"	"02"	"2022"	"2022"	"Mental and behavioural disorders"	"F01-F99"	1620	733583	220.8
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the nervous system"	"G00-G98"	683	733583	93.1
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the eye and adnexa"	"H00-H59"	0	733583	Unreliable
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the circulatory system"	"I00-I99"	2816	733583	383.9
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the respiratory system"	"J00-J98"	1410	733583	192.2
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the digestive system"	"K00-K92"	634	733583	86.4
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	71	733583	9.7
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	129	733583	17.6
	"Alaska"	"02"	"2022"	"2022"	"Diseases of the genitourinary system"	"N00-N99"	522	733583	71.2
	"Alaska"	"02"	"2022"	"2022"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2022"	"2022"	"Certain conditions originating in the perinatal period"	"P00-P96"	33	733583	4.5
	"Alaska"	"02"	"2022"	"2022"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	35	733583	4.8
	"Alaska"	"02"	"2022"	"2022"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	1028	733583	140.1
	"Alaska"	"02"	"2022"	"2022"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1023	733583	139.5
	"Alaska"	"02"	"2022"	"2022"	"Codes for special purposes"	"U00-U99"	344	733583	46.9
	"Alaska"	"02"	"2022"	"2022"	"External causes of morbidity and mortality"	"V01-Y89"	1060	733583	144.5
	"Alaska"	"02"	"2022"	"2022"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Certain infectious and parasitic diseases"	"A00-B99"	527	733583	71.8
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Neoplasms"	"C00-D48"	1225	733583	167.0
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	162	733583	22.1
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	1000	733583	136.3
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Mental and behavioural disorders"	"F01-F99"	1576	733583	214.8
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the nervous system"	"G00-G98"	605	733583	82.5
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the eye and adnexa"	"H00-H59"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the ear and mastoid process"	"H60-H95"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the circulatory system"	"I00-I99"	2681	733583	365.5
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the respiratory system"	"J00-J98"	1257	733583	171.4
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the digestive system"	"K00-K92"	670	733583	91.3
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	52	733583	7.1
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	128	733583	17.4
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Diseases of the genitourinary system"	"N00-N99"	497	733583	67.7
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Certain conditions originating in the perinatal period"	"P00-P96"	34	733583	4.6
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	49	733583	6.7
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	986	733583	134.4
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	1107	733583	150.9
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Codes for special purposes"	"U00-U99"	101	733583	13.8
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"External causes of morbidity and mortality"	"V01-Y89"	1077	733583	146.8
	"Alaska"	"02"	"2023 (provisional)"	"2023"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	113	733583	15.4
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Certain infectious and parasitic diseases"	"A00-B99"	180	733583	24.5
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Neoplasms"	"C00-D48"	458	733583	62.4
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	66	733583	9.0
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	341	733583	46.5
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Mental and behavioural disorders"	"F01-F99"	545	733583	74.3
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the nervous system"	"G00-G98"	206	733583	28.1
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the eye and adnexa"	"H00-H59"	0	733583	Unreliable
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the ear and mastoid process"	"H60-H95"	0	733583	Unreliable
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the circulatory system"	"I00-I99"	903	733583	123.1
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the respiratory system"	"J00-J98"	432	733583	58.9
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the digestive system"	"K00-K92"	203	733583	27.7
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	33	733583	4.5
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	48	733583	6.5
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Diseases of the genitourinary system"	"N00-N99"	169	733583	23.0
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Certain conditions originating in the perinatal period"	"P00-P96"	Suppressed	733583	Suppressed
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	18	733583	Unreliable
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	360	733583	49.1
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	211	733583	28.8
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Codes for special purposes"	"U00-U99"	34	733583	4.6
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"External causes of morbidity and mortality"	"V01-Y89"	0	733583	Unreliable
	"Alaska"	"02"	"2024 (provisional and partial)"	"2024"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	354	733583	48.3
	"Arizona"	"04"	"2018"	"2018"	"Certain infectious and parasitic diseases"	"A00-B99"	3930	7171646	54.8
	"Arizona"	"04"	"2018"	"2018"	"Neoplasms"	"C00-D48"	13720	7171646	191.3
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1302	7171646	18.2
	"Arizona"	"04"	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	9714	7171646	135.5
	"Arizona"	"04"	"2018"	"2018"	"Mental and behavioural disorders"	"F01-F99"	12950	7171646	180.6
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the nervous system"	"G00-G98"	7724	7171646	107.7
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the eye and adnexa"	"H00-H59"	42	7171646	0.6
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the ear and mastoid process"	"H60-H95"	10	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the circulatory system"	"I00-I99"	29917	7171646	417.2
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the respiratory system"	"J00-J98"	14818	7171646	206.6
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the digestive system"	"K00-K92"	4716	7171646	65.8
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	451	7171646	6.3
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1069	7171646	14.9
	"Arizona"	"04"	"2018"	"2018"	"Diseases of the genitourinary system"	"N00-N99"	4287	7171646	59.8
	"Arizona"	"04"	"2018"	"2018"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	41	7171646	0.6
	"Arizona"	"04"	"2018"	"2018"	"Certain conditions originating in the perinatal period"	"P00-P96"	308	7171646	4.3
	"Arizona"	"04"	"2018"	"2018"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	339	7171646	4.7
	"Arizona"	"04"	"2018"	"2018"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10114	7171646	141.0
	"Arizona"	"04"	"2018"	"2018"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7225	7171646	100.7
	"Arizona"	"04"	"2018"	"2018"	"Codes for special purposes"	"U00-U99"	0	7171646	Unreliable
	"Arizona"	"04"	"2018"	"2018"	"External causes of morbidity and mortality"	"V01-Y89"	7674	7171646	107.0
	"Arizona"	"04"	"2018"	"2018"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Arizona"	"04"	"2019"	"2019"	"Certain infectious and parasitic diseases"	"A00-B99"	3630	7278717	49.9
	"Arizona"	"04"	"2019"	"2019"	"Neoplasms"	"C00-D48"	14115	7278717	193.9
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1349	7278717	18.5
	"Arizona"	"04"	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	10400	7278717	142.9
	"Arizona"	"04"	"2019"	"2019"	"Mental and behavioural disorders"	"F01-F99"	13070	7278717	179.6
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the nervous system"	"G00-G98"	8038	7278717	110.4
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the eye and adnexa"	"H00-H59"	35	7278717	0.5
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the ear and mastoid process"	"H60-H95"	14	7278717	Unreliable
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the circulatory system"	"I00-I99"	30158	7278717	414.3
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the respiratory system"	"J00-J98"	14180	7278717	194.8
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the digestive system"	"K00-K92"	4815	7278717	66.2
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	437	7278717	6.0
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	981	7278717	13.5
	"Arizona"	"04"	"2019"	"2019"	"Diseases of the genitourinary system"	"N00-N99"	4505	7278717	61.9
	"Arizona"	"04"	"2019"	"2019"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	54	7278717	0.7
	"Arizona"	"04"	"2019"	"2019"	"Certain conditions originating in the perinatal period"	"P00-P96"	252	7278717	3.5
	"Arizona"	"04"	"2019"	"2019"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	310	7278717	4.3
	"Arizona"	"04"	"2019"	"2019"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	10182	7278717	139.9
	"Arizona"	"04"	"2019"	"2019"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	7611	7278717	104.6
	"Arizona"	"04"	"2019"	"2019"	"Codes for special purposes"	"U00-U99"	Suppressed	7278717	Suppressed
	"Arizona"	"04"	"2019"	"2019"	"External causes of morbidity and mortality"	"V01-Y89"	8240	7278717	113.2
	"Arizona"	"04"	"2019"	"2019"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Arizona"	"04"	"2020"	"2020"	"Certain infectious and parasitic diseases"	"A00-B99"	5051	7421401	68.1
	"Arizona"	"04"	"2020"	"2020"	"Neoplasms"	"C00-D48"	14879	7421401	200.5
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	1758	7421401	23.7
	"Arizona"	"04"	"2020"	"2020"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	14878	7421401	200.5
	"Arizona"	"04"	"2020"	"2020"	"Mental and behavioural disorders"	"F01-F99"	16268	7421401	219.2
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the nervous system"	"G00-G98"	10327	7421401	139.2
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the eye and adnexa"	"H00-H59"	43	7421401	0.6
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the ear and mastoid process"	"H60-H95"	14	7421401	Unreliable
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the circulatory system"	"I00-I99"	37471	7421401	504.9
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the respiratory system"	"J00-J98"	22635	7421401	305.0
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the digestive system"	"K00-K92"	5780	7421401	77.9
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	530	7421401	7.1
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1326	7421401	17.9
	"Arizona"	"04"	"2020"	"2020"	"Diseases of the genitourinary system"	"N00-N99"	6167	7421401	83.1
	"Arizona"	"04"	"2020"	"2020"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	40	7421401	0.5
	"Arizona"	"04"	"2020"	"2020"	"Certain conditions originating in the perinatal period"	"P00-P96"	261	7421401	3.5
	"Arizona"	"04"	"2020"	"2020"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	349	7421401	4.7
	"Arizona"	"04"	"2020"	"2020"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13053	7421401	175.9
	"Arizona"	"04"	"2020"	"2020"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	8739	7421401	117.8
	"Arizona"	"04"	"2020"	"2020"	"Codes for special purposes"	"U00-U99"	9191	7421401	123.8
	"Arizona"	"04"	"2020"	"2020"	"External causes of morbidity and mortality"	"V01-Y89"	9429	7421401	127.1
	"Arizona"	"04"	"2020"	"2020"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
	"Arizona"	"04"	"2021"	"2021"	"Certain infectious and parasitic diseases"	"A00-B99"	6268	7276316	86.1
	"Arizona"	"04"	"2021"	"2021"	"Neoplasms"	"C00-D48"	15244	7276316	209.5
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism"	"D50-D89"	2139	7276316	29.4
	"Arizona"	"04"	"2021"	"2021"	"Endocrine, nutritional and metabolic diseases"	"E00-E89"	16569	7276316	227.7
	"Arizona"	"04"	"2021"	"2021"	"Mental and behavioural disorders"	"F01-F99"	16636	7276316	228.6
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the nervous system"	"G00-G98"	10013	7276316	137.6
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the eye and adnexa"	"H00-H59"	60	7276316	0.8
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the ear and mastoid process"	"H60-H95"	15	7276316	Unreliable
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the circulatory system"	"I00-I99"	40660	7276316	558.8
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the respiratory system"	"J00-J98"	26596	7276316	365.5
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the digestive system"	"K00-K92"	6475	7276316	89.0
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the skin and subcutaneous tissue"	"L00-L98"	661	7276316	9.1
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the musculoskeletal system and connective tissue"	"M00-M99"	1466	7276316	20.1
	"Arizona"	"04"	"2021"	"2021"	"Diseases of the genitourinary system"	"N00-N99"	7118	7276316	97.8
	"Arizona"	"04"	"2021"	"2021"	"Pregnancy, childbirth and the puerperium"	"O00-O99"	38	7276316	0.5
	"Arizona"	"04"	"2021"	"2021"	"Certain conditions originating in the perinatal period"	"P00-P96"	298	7276316	4.1
	"Arizona"	"04"	"2021"	"2021"	"Congenital malformations, deformations and chromosomal abnormalities"	"Q00-Q99"	372	7276316	5.1
	"Arizona"	"04"	"2021"	"2021"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified"	"R00-R99"	13834	7276316	190.1
	"Arizona"	"04"	"2021"	"2021"	"Injury, poisoning and certain other consequences of external causes"	"S00-T98"	9487	7276316	130.4
	"Arizona"	"04"	"2021"	"2021"	"Codes for special purposes"	"U00-U99"	13782	7276316	189.4
	"Arizona"	"04"	"2021"	"2021"	"External causes of morbidity and mortality"	"V01-Y89"	10354	7276316	142.3
	"Arizona"	"04"	"2021"	"2021"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death."	"999--999"	0	0	Unreliable
